,0
900,Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson
901,Jewel Quest 5: The Sleepless Star
902,FIFA Manager 12
903,Shin Kamaitachi no Yoru: 11 Hitome no Suspect
904,Centipede: Infestation
905,The Lost Treasures of Alexandria
906,Arcana Famiglia: La storia della Aracana Famiglia
907,Jonah Lomu Rugby Challenge
908,Nazo Waku Yakata: Oto no Ma ni Ma ni
909,Mahjong 3D: Warriors of the Emperor
910,Max & the Magic Marker
911,Kimi ni Todoke: Tsutaeru Kimochi
912,Nora to Koku no Koubou: Kiri no Mori no Majo
913,Active Life: Magical Carnival
914,Jewel Master: Cradle Of Rome 2
915,Gem Smashers
916,Corpse Party: Book of Shadows
917,Jerry Rice and Nitus' Dog Football
918,Kids Learn Music A+ Edition
919,Zombi Daisuki
920,Get Up and Dance
921,Hana to Ikimo no Rittai Zukan
922,Amnesia
923,NCIS
924,Phantom Kingdom Portable
925,National Geographic Challenge!
926,Duke Nukem Trilogy: Critical Mass
927,Beastly Frantic Foto
928,Chaos;Head - Love Chu*Chu!
929,Gakuen Hetalia Portable
930,Gray Matter
931,Riding Stables: The Whitakers present Milton and Friends
932,S.Y.K Renshouden Portable
933,Virtua Tennis 4
934,Unchained Blades 
935,Gal*Gun
936,Harukanaru Toki no Naka de 5
937,Men of War: Vietnam
938,Hakuouki: Reimeiroku Portable
939,Durarara!! 3way Standoff: Alley
940,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi
941,Shadow of the Colossus
942,Phantom Breaker
943,WSC Real 11: World Snooker Championship
944,JASF: Jane's Advanced Strike Fighters
945,Just Sing! Vol. 2
946,Jewel Quest Mysteries 2: Trail of the Midnight Heart
947,Off-Road Drive
948,Wicked Monster Blast!
949,Suzumiya Haruhi no Tsuisou
950,Worms: Ultimate Mayhem
951,APB Reloaded
952,Summer Challenge: Athletics Tournament
953,Trine 2
954,Clock Zero: Shuuen no Ichibyou Portable
955,Hakuouki: Zuisouroku DS
956,100 Classic Games
957,FabStyle
958,Challenge Me: Word Puzzles
959,A Game of Thrones: Genesis
960,The Cursed Crusade
961,Suzumiya Haruhi no Tsuisou
962,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou
963,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita
964,Mashiro Iro Symphony: *mutsu-no-hana
965,Dream C Club Zero
966,Supreme Ruler: Cold War
967,Sacra Terra: Angelic Night
968,7 Wonders: Treasures of Seven
969,Junior Island Adventure
970,Clannad
971,SBK 2011: FIM Superbike World Championship
972,Casino Chaos With Las Vegas Players Collection
973,Nancy Drew: Alibi In Ashes
974,Angler's Club: Ultimate Bass Fishing 3D
975,Castlevania: Lords of Shadow - Reverie
976,Hallowed Legends: Samhain
977,Beastly
978,Mahjong 300
979,Super Meat Boy: Ultra Edition!
980,Mother Goose no Himitsu no Yakata
981,Max & the Magic Marker
982,Gloria Union
983,Kokoro no Kokoron
984,Kaidan Restaurant: Zoku! Shin Menu 100-Sen
985,Take On Helicopters
986,King Arthur II
987,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future
988,Monster Hunter Frontier Online: Season 10
989,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa
990,The Wolf Among Us
991,Triple Pack: Xbox Live Arcade Compilation
992,LEGO Pirates of the Caribbean: The Video Game
993,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa
994,Nisenochigiri: Omoide no Saki e
995,Mega Minis Volume 2
996,Tsuku Monogatari
997,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu
998,Dream Club Zero Portable
999,Mystery Trackers: The Void
1000,Battle vs. Chess
1001,Biohazard: Revival Selection
1002,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder
1003,Monster Hunter Frontier Online: Forward 1
1004,Starry ? Sky: In Winter
1005,Pro Evolution Soccer 2012
1006,Saka Agari Hurricane Portable
1007,"Hanayaka Kana, Ware ga Ichizoku Twin Pack"
1008,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!
1009,Magicka
1010,Emily Archer and the Curse of Tutankhamun
1011,Air Conflicts: Secret Wars
1012,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku
1013,Monster Hunter Frontier Online: Forward 2
1014,Magicka Collection
1015,Angelique: Maren no Rokukishi
1016,I Heart Geeks
1017,Let's Dance with Mel B
1018,Let's Dance with Mel B
1019,Alien Breed Trilogy
1020,Kami Naru Kimi to
1021,Bunmei Haruka: Aoiza Ibunroku
1022,PopCap Hits! Vol 2
1023,Chuck E. Cheese's Sports Games
1024,Puppet Show 3: Lost Town
1025,Cross Channel: In Memory of All People
1026,Are You Alice?
1027,Dance Dance Revolution: Hottest Party 5
1028,Okashi na Shima no Peter Pan: Sweet Never Land
1029,Escape the Emerald Star
1030,TV Total Events
1031,Bigfoot King of Crush
1032,Dunamis 15
1033,Treasure Chase
1034,Farm Frenzy 3
1035,Rapala for Kinect
1036,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable
1037,Serious Sam HD: Gold Edition
1038,Love Once: Mermaid's Tears
1039,Castlevania: Lords of Shadow - Reverie
1040,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP
1041,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World
1042,Moujuutsukai to Oujisama Portable
1043,Heavy Fire: The Chosen Few 3D
1044,Dungeon Defenders
1045,Cities in Motion Collection
1046,Veggy World
1047,Gekka Ryouran Romance
1048,Moujuutsukai to Oujisama: Snow Bride
1049,Vampire Mansion: Linda Hyde
1050,Meikyuu Cross Blood: Reloaded
1051,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden
1052,Hakuouki: Yuugi Roku DS
1053,Demolition Company: Gold Edition
1054,Onechanbara Special
1055,Jewel Master: Cradle Of Rome 2
1056,Winter Sports 2011
1057,Hoppie
1058,Joker no Kuni no Alice: Wonderful Wonder World
1059,Elminage Original: Majo to Megami to Kamigami no Yubiwa
1060,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!
1061,Timmy Time
1062,Airport Simulator
1063,Dance! It's Your Stage
1064,Chuck E. Cheese's Super Collection
1065,WRC 2: FIA World Rally Championship
1066,StormLover Karen!!
1067,Tom Clancy's Splinter Cell Classic Trilogy HD
1068,Muchi Muchi Pork & Pink Sweets
1069,Trapped Dead
1070,uDraw Studio: Instant Artist
1071,Earth Seeker
1072,IGT Slots: Lucky Larry's Lobstermania
1073,Atlantic Quest
1074,PopCap Hits!
1075,Germany's Next Topmodel 2011
1076,Heavy Fire: Afghanistan
1077,Suzumiya Haruhi-Chan no Mahjong
1078,Princess Frontier Portable
1079,Voodoo Chronicles: First Sign
1080,Nobunaga no Yabou: Soutensoku with Power-Up Kit
1081,Wizardry Twin Pack
1082,Mystery Tales 2: The Spirit Mask
1083,Machi-ing Maker 4
1084,Clover no Kuni no Alice: Wonderful Wonder World
1085,Let's Dance with Mel B
1086,Nano Diver
1087,Dungeons - The Dark Lord
1088,Memories Off: Yubikiri no Kikou
1089,Dunamis 15
1090,The Haunted: Hell's Reach
1091,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book
1092,Usavichi: Game no Jikan
1093,Summer Challenge: Athletics Tournament
1094,PachiPara 3D
1095,Sora no Otoshimono Forte: Dreamy Season
1096,Majesty 2 Collection
1097,Gummy Bears Magical Medallion
1098,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide
1099,Minna to Issho
1100,Nurarihyon no Mago: Hyakki Ryouran Taisen
1101,Germany's Next Topmodel 2011
1102,DokuSui: DokiDoki Suikoden
1103,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi
1104,Sengoku
1105,Instant Brain
1106,Coronation Street: The Mystery of the Missing Hotpot Recipe
1107,Sangoku Koi Senki: Otome no Heihou!
1108,Uta no * Prince-Sama: Sweet Serenade
1109,"Iza, Shutsujin! Koisen"
1110,Digger Simulator
1111,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!
1112,Umineko no Naku Koro ni Portable 1
1113,Entaku no Seito: Students of Round
1114,Dark Parables: The Exiled Prince
1115,Resistance Dual Pack
1116,Order Up!!
1117,Starry ? Sky: After Autumn
1118,Death Connection Portable
1119,Dungeons & Dragons: Neverwinter Nights - Complete
1120,thinkSMART: Chess for Kids
1121,Aladdin Magic Racer
1122,Bullet Soul: Tama Tamashii
1123,Outdoors Unleashed: Alaska 3D
1124,DoDonPachi Daifukkatsu: Black Label
1125,Dengeki Gakuen RPG: Cross of Venus Special
1126,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna
1127,Shinigami to Shoujo
1128,The Treasures of Mystery Island 3 Pack - Save Mystery Island!
1129,Metal Gear Solid HD Edition
1130,Real Crimes: The Unicorn Killer
1131,Nintendogs and Cats Golden Retriever and New Friends
1132,Driving Simulator 2011
1133,Outdoors Unleashed: Africa 3D
1134,Breach
1135,STORM: Frontline Nation
1136,Jerry Rice and Nitus Dog Football
1137,Eschatos
1138,Hulk Hogans Main Event
1139,Tom Clancys Ghost Recon: Shadow Wars
1140,Maximum Racing: Rally Racer
1141,Tom Clancys Splinter Cell 3D
1142,DanceDanceRevolution II
1143,Pirate Blast
1144,Medieval Moves: Deadmunds Quest
1145,JASF: Janes Advanced Strike Fighters
1146,Professional Fishermans Tour: Big Bass Open
1147,Assassins Creed: Revelations
1148,Chainz Galaxy
1149,Hakuouki 3D
1150,You Dont Know Jack
1151,Disciples III: Resurrection
1152,Phantom: Phantom of Inferno
1153,Pride of Nations
1154,Yu-Gi-Oh! 5Ds Tag Force 6
1155,Monster Radar
1156,Chuck E. Cheeses Sports Games
1157,Test Drive Unlimited 2
1158,Fit & Fun
1159,The Haunted: Hells Reach
1160,Pandoras Tower
1161,Mahou Shoujo Lyrical Nanoha As Portable: The Gears of Destiny
1162,Twisted Lands: Insomniac
1163,Jurassic Park: The Game
1164,Yoostar on MTV
1165,Nikolis Pencil Puzzle
1166,Garnet Cradle Portable: Kagi no Himiko
1167,Dora & Kai-Lans Pet Shelter
1168,The Tiny Bang Story
1169,Valkyria Chronicles III: Unrecorded Chronicles
1170,Cabelas Adventure Camp
1171,WWE 12
1172,Hunted: The Demons Forge
1173,Popn Music Portable 2
1174,Billys Boot Camp: Wii de Enjoy Diet!
1175,Dream Trigger 3D
1176,Maximum Racing: Sprint Cars
1177,James Noirs Hollywood Crimes
1178,Patrician IV: Gold Edition
1179,Tour de France 2011
1180,King Arthur Collection
1181,Mays Mystery: Forbidden Memories
1182,A.C.E.: Another Centurys Episode Portable
1183,Tom Clancys Splinter Cell Trilogy
1184,Edna & Harvey: Harveys New Eyes
1185,Maximum Racing: Super Truck Racer
1186,Love Once: Mermaids Tears
1187,Cabelas Big Game Hunter 2012
1188,Worms Crazy Golf
1189,Santa Claus Is Comin to Town!
1190,Secret Mysteries in London
1191,Hyperdimension Neptunia mk2
1192,Cabelas Big Game Hunter: Hunting Party
1193,Deepak Chopras Leela
1194,Germanys Next Topmodel 2011
1195,IGT Slots: Lucky Larrys Lobstermania
1196,Assassins Creed: Brotherhood
1197,Tom Clancys Splinter Cell Classic Trilogy HD
1198,Dance! Its Your Stage
1199,Hakuouki: Shinsengumi Kitan
1200,Vampire Saga: Welcome to Hell Lock
1201,Gabrielles Ghostly Groove 3D
1202,Cabelas Survival: Shadows of Katmai
1203,LEGO Harry Potter: Years 5-7
1204,Jillian Michaels Fitness Adventure
1205,Dungeons: Game of the Year Edition
1206,Yu-Gi-Oh! 5Ds World Championship 2011: Over the Nexus
1207,Lets Cheer
1208,Defenders of Ardania
1209,Maximum Racing: Super Karts
1210,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku
1211,Anglers Club: Ultimate Bass Fishing 3D
1212,Now! Thats What I Call Music: Dance & Sing
1213,Pet Zombies
1214,Lets Dance with Mel 
1215,Photo Phantasy
1216,Black Rock Shooter: The Game
1217,Hoshizora * Planet: One Small Step For...
1218,Otomedius Excellent
1219,Jimmie Johnsons Anything With an Engine
1220,Pirates of Black Cove
1221,Uncharted 3: Drakes Deception
1222,TERA
1223,"Asaki, Yumemishi"
1224,My Fitness Coach: Clu
1225,Face Racers: Photo Finish
1226,Ataris Greatest Hits: Volume 2
1227,Dawn of Fantasy
1228,Boulder Dash-XL
1229,SpongeBos Surf & Skate Roadtrip
1230,Hyper Fighters
1231,Nicktoons: ML
1232,Kirbys Return to Dreamland
1233,Skylanders: Spyros Adventure
1234,Chuck E. Cheeses Super Collection
1235,Dungeons & Dragons Anthology: The Master Collection
1236,Queens Gate: Spiral Chaos
1237,Akibas Trip
